"0","1"
"Month","Average"
"Jan",-13.253263699839604
"Feb",-11.410078840611652
"Mar",-5.4722167418883485
"Apr",2.3127928332472623
"May",10.568683933567378
"Jun",15.504276198064364
"Jul",17.855596982167615
"Aug",16.508473798013803
"Sep",11.916566472314441
"Oct",5.052354856628158
"Nov",-1.7962942828767225
"Dec",-9.40887073977021
