"0","1"
"Month","Sum"
"Jan",93.61672329569109
"Feb",75.18738402214507
"Mar",92.29653970195398
"Apr",105.66921307042958
"May",117.68739228901673
"Jun",134.68604117227792
"Jul",151.63785490317065
"Aug",139.92749427198524
"Sep",130.7874393887605
"Oct",132.02732240967524
"Nov",122.68317655191451
"Dec",107.39653417506553
