"0","1"
"Month","Average"
"Jan",-16.846132242299177
"Feb",-14.639445599727766
"Mar",-8.093823363538672
"Apr",-0.40276396072078285
"May",6.912990251334227
"Jun",13.131770184628822
"Jul",16.07527285032248
"Aug",14.985623025450561
"Sep",10.15927926366404
"Oct",3.601847353238173
"Nov",-3.789136951533796
"Dec",-12.368140147216097
