Annee,Obs,Hist-Min,Hist-Max,rcp45-Min,rcp45-Avg,rcp45-Max,rcp85-Min,rcp85-Avg,rcp85-Max
1950,475.851,385.582,475.533,,430.324,,,433.409,
1951,430.156,385.669,475.147,,430.035,,,433.044,
1952,459.335,385.775,474.808,,429.783,,,432.714,
1953,427.295,385.9,474.514,,429.566,,,432.419,
1954,289.336,386.043,474.266,,429.385,,,432.157,
1955,355.642,386.205,474.062,,429.238,,,431.929,
1956,329.215,386.385,473.902,,429.127,,,431.734,
1957,413.93,386.582,473.786,,429.048,,,431.573,
1958,384.207,386.798,473.712,,429.004,,,431.444,
1959,416.684,387.03,474.042,,428.992,,,431.349,
1960,327.897,387.28,474.579,,429.013,,,431.285,
1961,236.798,387.546,475.13,,429.066,,,431.254,
1962,263.56,387.829,475.695,,429.15,,,431.255,
1963,343.422,388.128,476.275,,429.266,,,431.287,
1964,356.027,388.442,476.868,,429.412,,,431.351,
1965,412.683,388.773,477.477,,429.588,,,431.446,
1966,307.015,389.119,478.1,,429.793,,,431.572,
1967,369.082,389.48,478.738,,430.028,,,431.728,
1968,401.305,389.857,479.39,,430.291,,,431.915,
1969,343.423,390.247,480.057,,430.583,,,432.131,
1970,343.048,390.652,480.74,,430.902,,,432.378,
1971,417.407,391.072,481.437,,431.249,,,432.654,
1972,365.411,391.505,482.149,,431.622,,,432.959,
1973,377.9,391.819,482.877,,432.021,,,433.293,
1974,342.801,392.118,483.62,,432.447,,,433.656,
1975,401.734,392.436,484.378,,432.897,,,434.047,
1976,347.964,392.773,485.152,,433.373,,,434.467,
1977,442.978,393.129,485.941,,433.872,,,434.915,
1978,391.922,393.504,486.746,,434.396,,,435.39,
1979,494.198,393.898,487.567,,434.943,,,435.893,
1980,492.322,394.31,488.403,,435.513,,,436.422,
1981,472.975,394.74,489.256,,436.105,,,436.979,
1982,445.78,395.189,490.124,,436.719,,,437.563,
1983,401.156,395.655,491.008,,437.355,,,438.172,
1984,461.586,396.14,491.909,,438.011,,,438.808,
1985,461.553,396.643,492.825,,438.688,,,439.47,
1986,457.072,397.163,493.758,,439.386,,,440.157,
1987,494.089,397.701,494.708,,440.102,,,440.87,
1988,440.808,398.257,495.674,,440.838,,,441.607,
1989,414.688,398.83,496.656,,441.592,,,442.37,
1990,462.778,399.42,497.655,,442.365,,,443.157,
