Annee,Obs,Hist-Min,Hist-Max,rcp45-Min,rcp45-Avg,rcp45-Max,rcp85-Min,rcp85-Avg,rcp85-Max
1950,810.843,706.57,897.4,,797.826,,,803.69,
1951,878.612,706.974,896.096,,797.802,,,803.085,
1952,984.327,707.393,894.863,,797.807,,,802.525,
1953,816.956,707.826,893.698,,797.839,,,802.01,
1954,837.038,708.272,892.601,,797.899,,,801.539,
1955,825.753,708.732,891.57,,797.985,,,801.112,
1956,822.27,709.205,890.607,,798.097,,,800.728,
1957,819.505,709.691,889.709,,798.236,,,800.387,
1958,804.51,710.19,888.876,,798.4,,,800.088,
1959,806.071,710.702,888.107,,798.589,,,799.83,
1960,820.427,711.226,887.461,,798.803,,,799.615,
1961,710.648,711.762,887.359,,799.041,,,799.439,
1962,722.698,712.309,887.284,,799.303,,,799.304,
1963,619.766,712.605,887.235,,799.588,,,799.209,
1964,964.643,712.667,887.212,,799.896,,,799.153,
1965,801.447,712.768,887.215,,800.228,,,799.136,
1966,978.566,712.907,887.244,,800.581,,,799.157,
1967,729.882,713.083,887.299,,800.956,,,799.216,
1968,839.317,713.295,887.378,,801.353,,,799.312,
1969,859.768,713.544,887.482,,801.77,,,799.445,
1970,682.895,713.829,887.611,,802.209,,,799.614,
1971,774.655,714.149,887.764,,802.667,,,799.819,
1972,647.354,714.503,887.942,,803.145,,,800.059,
1973,827.531,714.892,888.142,,803.643,,,800.334,
1974,846.002,715.313,888.367,,804.159,,,800.644,
1975,799.421,715.768,888.614,,804.695,,,800.987,
1976,772.79,716.254,888.884,,805.248,,,801.363,
1977,771.014,716.773,889.177,,805.819,,,801.772,
1978,852.14,717.322,889.492,,806.407,,,802.214,
1979,913.865,717.902,889.829,,807.012,,,802.687,
1980,775.61,718.512,890.187,,807.634,,,803.192,
1981,667.198,719.151,890.568,,808.272,,,803.727,
1982,849.99,719.819,890.969,,808.926,,,804.293,
1983,832.7,720.515,891.391,,809.594,,,804.889,
1984,776.329,721.239,891.833,,810.278,,,805.513,
1985,781.251,721.989,892.296,,810.976,,,806.167,
1986,793.757,722.767,892.779,,811.688,,,806.849,
1987,773.042,723.57,893.282,,812.414,,,807.559,
1988,933.895,724.398,893.804,,813.153,,,808.296,
1989,803.481,725.251,894.345,,813.905,,,809.06,
1990,920.234,726.129,894.905,,814.669,,,809.851,
1991,792.504,727.03,895.484,,815.446,,,810.667,
1992,880.756,727.954,896.08,,816.234,,,811.509,
1993,854.308,728.9,896.695,,817.033,,,812.375,
1994,803.241,729.868,897.328,,817.843,,,813.266,
1995,908.923,730.858,897.978,,818.663,,,814.181,
1996,807.613,731.868,898.645,,819.493,,,815.119,
1997,797.376,732.898,899.329,,820.333,,,816.08,
1998,815.653,733.948,900.03,,821.182,,,817.063,
1999,964.746,735.017,901.113,,822.039,,,818.068,
2000,750.728,736.105,902.313,,822.905,,,819.094,
