Annee,Obs,Hist-Min,Hist-Max,rcp45-Min,rcp45-Avg,rcp45-Max,rcp85-Min,rcp85-Avg,rcp85-Max
1950,543.73,416.748,535.388,,479.468,,,482.621,
1951,519.892,417.082,535.07,,479.55,,,482.51,
1952,509.913,417.434,534.798,,479.654,,,482.427,
1953,407.695,417.802,534.572,,479.781,,,482.371,
1954,312.697,418.186,534.39,,479.93,,,482.341,
1955,424.196,418.586,534.341,,480.1,,,482.338,
1956,388.733,419.002,534.555,,480.291,,,482.362,
1957,440.915,419.434,534.789,,480.504,,,482.411,
1958,521.705,419.88,535.044,,480.737,,,482.487,
1959,466.062,420.342,535.319,,480.99,,,482.589,
1960,395.91,420.818,535.615,,481.264,,,482.716,
1961,305.918,421.309,535.932,,481.557,,,482.869,
1962,338.532,421.813,536.269,,481.87,,,483.047,
1963,543.228,422.332,536.626,,482.202,,,483.25,
1964,481.665,422.864,537.004,,482.553,,,483.478,
1965,443.483,423.409,537.403,,482.923,,,483.73,
1966,392.927,423.967,537.823,,483.311,,,484.008,
1967,460.83,424.538,538.263,,483.717,,,484.309,
1968,475.535,425.122,538.723,,484.141,,,484.635,
1969,483.075,425.522,539.204,,484.582,,,484.985,
1970,435.051,425.845,539.706,,485.041,,,485.359,
1971,472.201,426.185,540.229,,485.516,,,485.756,
1972,433.189,426.54,540.772,,486.008,,,486.177,
1973,492.035,426.912,541.336,,486.516,,,486.621,
1974,413.029,427.301,541.921,,487.04,,,487.088,
1975,469.137,427.706,542.526,,487.579,,,487.578,
1976,426.216,428.127,543.152,,488.135,,,488.091,
1977,485.306,428.565,543.799,,488.705,,,488.626,
1978,492.303,429.019,544.466,,489.29,,,489.184,
1979,552.373,429.489,545.154,,489.889,,,489.763,
1980,518.172,429.976,545.863,,490.503,,,490.365,
1981,558.252,430.479,546.593,,491.131,,,490.989,
1982,509.735,430.999,547.343,,491.772,,,491.634,
1983,432.822,431.535,548.115,,492.427,,,492.3,
1984,495.135,432.087,548.907,,493.094,,,492.988,
1985,525.652,432.656,549.719,,493.775,,,493.697,
1986,476.196,433.241,550.553,,494.467,,,494.426,
1987,522.549,433.842,551.408,,495.172,,,495.177,
1988,460.916,434.46,552.283,,495.889,,,495.948,
